date,sub_index1,sub_index2,sub_index3,sub_index4,sub_index5,sub_index6,sub_index7,sent_norm_w,sent_strength_w,sent_std,neg_z,effective_n,heat,kospi_close,log_return,log_return_t+1,neg_z_inv,sent_std_inv,sent_energy,sent_norm_ma5,neg_z_ma5,sub_index1_lag1,sub_index1_lag2,sub_index2_lag1,sub_index2_lag2,sub_index3_lag1,sub_index3_lag2,sub_index4_lag1,sub_index4_lag2,sub_index5_lag1,sub_index5_lag2,sub_index6_lag1,sub_index6_lag2,sub_index7_lag1,sub_index7_lag2,dayofweek,month,target_reg,K_FGI,KFGI
2022-03-23,31.79696932,67.14888213686454,79.61240439930776,31.855265574365,35.9408931333702,45.30885735866407,64.35529531985036,-0.541041518387364,0.0749990302982768,0.2363193977950365,-0.9224502076518376,69.60445416589761,0.4119255183943586,2735.05,0.0092010823508781,-0.001972657926176,0.9224502076518376,-0.2363193977950365,-0.0405775892301596,-0.6813054431127884,-0.2883753942454442,28.26037446,24.89079087,66.74799328828624,66.34710443970795,75.46439427673786,72.93042941191361,39.18468290549835,37.342616808042294,29.56715603608239,22.96915108734279,43.23687884794541,39.60343944569145,52.97573724056128,52.21612715201358,2,3,-0.001972657926176,34.74273616851864,65.25726383148137
2022-03-24,31.3103005,67.95065983402112,99.62292145714328,21.469640389344647,40.544293308764765,48.962810274128415,65.75912404886921,-0.943460778670856,0.0408678122309225,0.1712205123656377,-1.3290869778325085,60.83832762660911,1.174472387915757,2729.66,-0.001972657926176,0.0001172238463951,1.3290869778325085,-0.1712205123656377,-0.038557177949960476,-0.7738461340373873,-0.5500782007626499,31.79696932,28.26037446,67.14888213686454,66.74799328828624,79.61240439930776,75.46439427673786,31.855265574365,39.18468290549835,35.9408931333702,29.56715603608239,45.30885735866407,43.23687884794541,64.35529531985036,52.97573724056128,3,3,0.0001172238463951,6.6550503737850795,93.34494962621493
2022-03-25,30.37994357,66.9484377125754,93.41322166210962,50.033000950194264,44.418525478763584,47.84391238481555,63.88562413187791,-0.3339682460495877,0.1691794523913343,0.3618730205030333,0.3885887545138383,60.79395923671677,-0.7601195736040419,2729.98,0.0001172238463951,-0.0001538591166392,-0.3885887545138383,-0.3618730205030333,-0.056500564982763644,-0.6498131493932285,-0.26323079502448743,31.3103005,31.79696932,67.95065983402112,67.14888213686454,99.62292145714328,79.61240439930776,21.469640389344647,31.855265574365,40.544293308764765,35.9408931333702,48.962810274128415,45.30885735866407,65.75912404886921,64.35529531985036,4,3,-0.0001538591166392,56.047992646788245,43.952007353211755
2022-03-28,31.14584067,66.94600137150668,86.45180220108702,38.18147624621328,49.18354037626267,58.47096342405719,63.198304096054216,-0.6263421081966828,0.2888426521799133,0.4172524288781162,3.0697011184988328,59.74595171165005,-2.69085207429704,2729.56,-0.0001538591166392,0.0042079310732603,-3.0697011184988328,-0.4172524288781162,-0.18091431570348807,-0.6766418291041502,0.15920047962394462,30.37994357,31.3103005,66.9484377125754,67.95065983402112,93.41322166210962,99.62292145714328,50.033000950194264,21.469640389344647,44.418525478763584,40.544293308764765,47.84391238481555,48.962810274128415,63.88562413187791,65.75912404886921,0,3,0.0042079310732603,36.829817966094105,63.170182033905895
2022-03-29,33.2980602,64.5433261066573,80.24021225856582,38.57681458825531,53.07539755675985,55.41727738022381,67.24731083081316,0.4253834662543207,0.0352053972980054,0.1351254924556872,-1.7916211086415177,85.89057610373403,0.0440683383499054,2741.07,0.0042079310732603,0.0020663988066562,1.7916211086415177,-0.1351254924556872,0.014975793933486033,-0.403885837010034,-0.11697368422263854,31.14584067,30.37994357,66.94600137150668,66.9484377125754,86.45180220108702,93.41322166210962,38.18147624621328,50.033000950194264,49.18354037626267,44.418525478763584,58.47096342405719,47.84391238481555,63.198304096054216,63.88562413187791,1,3,0.0020663988066562,9.171933065880733,90.82806693411926
2022-03-30,34.42964692,64.94377198413221,98.48962760575505,35.31915890058205,56.010915569547926,52.54622296445673,69.25946539207192,-0.6178617481599673,0.1591568440290705,0.3321841029794041,0.7295367684837866,77.45652436119893,-0.1972678114199475,2746.74,0.0020663988066562,0.0039641138388892,-0.7295367684837866,-0.3321841029794041,-0.09833692588342474,-0.41924988296455457,0.21342371100448626,33.2980602,31.14584067,64.5433261066573,66.94600137150668,80.24021225856582,86.45180220108702,38.57681458825531,38.18147624621328,53.07539755675985,49.18354037626267,55.41727738022381,58.47096342405719,67.24731083081316,63.198304096054216,2,3,0.0039641138388892,24.49531009081999,75.50468990918
2022-03-31,35.9386741,66.14510961655688,99.9999713348428,18.437003162105515,60.33982080680958,55.822527002769895,67.49959131916317,-0.8271572425294922,0.1367599527035009,0.3231632872475898,0.6247576710885464,76.90257628588085,-0.0931482961762496,2757.65,0.0039641138388892,-0.0064756933889782,-0.6247576710885464,-0.3231632872475898,-0.11312198536669156,-0.3959891757362818,0.6041926407886973,34.42964692,33.2980602,64.94377198413221,64.5433261066573,98.48962760575505,80.24021225856582,35.31915890058205,38.57681458825531,56.010915569547926,53.07539755675985,52.54622296445673,55.41727738022381,69.25946539207192,67.24731083081316,3,3,-0.0064756933889782,6.903130817292176,93.09686918270782
2022-04-01,33.83800734,65.744663739082,99.99988226944774,27.85743594476806,64.48104264850946,49.271693552892934,81.78638157053078,-0.8196332185707167,0.1813642058944342,0.3519761229142705,1.427784997787015,83.99600945807187,-0.0918858181952868,2739.85,-0.0064756933889782,0.0065663461797864,-1.427784997787015,-0.3519761229142705,-0.14865212781077725,-0.49312217024050764,0.8120318894433325,35.9386741,34.42964692,66.14510961655688,64.94377198413221,99.9999713348428,98.48962760575505,18.437003162105515,35.31915890058205,60.33982080680958,56.010915569547926,55.822527002769895,52.54622296445673,67.49959131916317,69.25946539207192,4,4,0.0065663461797864,8.700042686731411,91.29995731326859
2022-04-04,35.9823186,67.94711606519392,99.9836189326257,30.94700151302429,69.30522959200079,55.78580604120725,81.119347571093,-0.3496141909036868,0.2689805095179537,0.4087858653031576,1.699195448240728,96.40914076444253,0.6542713405303279,2757.9,0.0065663461797864,0.0004712620848117,-1.699195448240728,-0.4087858653031576,-0.09403940320398081,-0.43777658678190845,0.5379307553917116,33.83800734,35.9386741,65.744663739082,66.14510961655688,99.99988226944774,99.9999713348428,27.85743594476806,18.437003162105515,64.48104264850946,60.33982080680958,49.271693552892934,55.822527002769895,81.78638157053078,67.49959131916317,0,4,0.0004712620848117,7.3461358309386675,92.65386416906134
2022-04-05,36.06766286,67.34644724898158,99.68194241251508,25.551424465662297,73.4386166244546,62.36684684832067,78.92673135726645,-0.6279455483827703,0.1330990955328943,0.3116503702129455,0.1901959281165439,80.67056475782253,-0.0453176068997534,2759.2,0.0004712620848117,-0.0087983779053182,-0.1901959281165439,-0.3116503702129455,-0.08357898453365405,-0.6484423897093265,0.9342941627433239,35.9823186,33.83800734,67.94711606519392,65.744663739082,99.9836189326257,99.99988226944774,30.94700151302429,27.85743594476806,69.30522959200079,64.48104264850946,55.78580604120725,49.271693552892934,81.119347571093,81.78638157053078,1,4,-0.0087983779053182,0.0,100.0
2022-04-06,32.55477642,66.54555549403179,97.15022274474477,41.7405693206147,74.94653301000615,62.66962528225608,77.95406709439851,-0.5942749806650292,0.1487545809564423,0.3242718308724071,0.3767468784348656,78.01926319135501,-0.1372441663706496,2735.03,-0.0087983779053182,-0.0144251418168437,-0.3767468784348656,-0.3242718308724071,-0.08840112572172427,-0.643725036210339,0.8637361847335399,36.06766286,35.9823186,67.34644724898158,67.94711606519392,99.68194241251508,99.9836189326257,25.551424465662297,30.94700151302429,73.4386166244546,69.30522959200079,62.36684684832067,55.78580604120725,78.92673135726645,81.119347571093,2,4,-0.0144251418168437,0.8031725932815116,99.19682740671848
2022-04-07,27.43386468,65.54444080034455,90.13724660621725,38.671962425593904,74.0666841249455,52.240565269006325,78.69898758877773,-0.3010358579777852,0.1714657134828493,0.327497351698734,0.2213132566246393,132.36821423504304,0.9362955552337928,2695.86,-0.0144251418168437,0.0016789441053015,-0.2213132566246393,-0.327497351698734,-0.05161732817208264,-0.5385007592999976,0.7830473018407583,32.55477642,36.06766286,66.54555549403179,67.34644724898158,97.15022274474477,99.68194241251508,41.7405693206147,25.551424465662297,74.94653301000615,73.4386166244546,62.66962528225608,62.36684684832067,77.95406709439851,78.92673135726645,3,4,0.0016789441053015,4.191141328093744,95.80885867190625
2022-04-08,27.98641466,66.54555549403179,75.73993422295129,49.41868813498072,74.02505295856847,55.49997400181399,62.39290523829884,-0.6325698057878629,0.1897883117025751,0.3159867485333999,1.107475199720532,113.49990272744128,0.7995251741323014,2700.39,0.0016789441053015,-0.0027032605750179,-1.107475199720532,-0.3159867485333999,-0.12005435547450433,-0.5010880767434268,0.7189853422274618,27.43386468,32.55477642,65.54444080034455,66.54555549403179,90.13724660621725,97.15022274474477,38.671962425593904,41.7405693206147,74.0666841249455,74.94653301000615,52.240565269006325,62.66962528225608,78.69898758877773,77.95406709439851,4,4,-0.0027032605750179,15.127296655693476,84.87270334430653
2022-04-11,27.964961,65.54444080034455,65.37198358042593,42.01668235610418,72.50370182327256,57.39293750517628,65.02919678487619,-0.8371588525876633,0.1007860905562438,0.2699119814026433,-0.1381662326240536,112.56820481311787,-0.1969652741703422,2693.1,-0.0027032605750179,-0.009828694049375,0.1381662326240536,-0.2699119814026433,-0.08437396792686139,-0.5985970090802221,0.3515130060545055,27.98641466,27.43386468,66.54555549403179,65.54444080034455,75.73993422295129,90.13724660621725,49.41868813498072,38.671962425593904,74.02505295856847,74.0666841249455,55.49997400181399,52.240565269006325,62.39290523829884,78.69898758877773,0,4,-0.009828694049375,3.145913067409273,96.85408693259073
2022-04-12,24.69353662,65.3442178616071,84.419470653804,42.84519754595216,68.73131899057974,56.89175375450456,67.4571864945194,-0.7926656954271816,0.1149089124039592,0.2463009010297792,0.0786581826996546,164.94887135320553,-0.1062912746065291,2666.76,-0.009828694049375,0.0184763533959886,-0.0786581826996546,-0.2463009010297792,-0.09108435296146541,-0.6315410384891045,0.32920545697112763,27.964961,27.98641466,65.54444080034455,66.54555549403179,65.37198358042593,75.73993422295129,42.01668235610418,49.41868813498072,72.50370182327256,74.02505295856847,57.39293750517628,55.49997400181399,65.02919678487619,62.39290523829884,1,4,0.0184763533959886,1.1145528860932317,98.88544711390676
2022-04-13,31.81418285,65.94488667781945,86.53661780823984,49.92431064831202,68.38172074010205,57.46467766300368,66.68150305213376,-0.140844992622299,0.1152401538541724,0.2890974002427338,-0.7428586379413048,110.3693861379102,-0.0361613703269339,2716.49,0.0184763533959886,8.098358246311221e-05,0.7428586379413048,-0.2890974002427338,-0.016230998619383513,-0.5408550408805584,0.10528435369589355,24.69353662,27.964961,65.3442178616071,65.54444080034455,84.419470653804,65.37198358042593,42.84519754595216,42.01668235610418,68.73131899057974,72.50370182327256,56.89175375450456,57.39293750517628,67.4571864945194,65.02919678487619,2,4,8.098358246311221e-05,20.39324015040239,79.60675984959761
2022-04-14,30.33640193,66.74577843276923,80.88623765366268,54.642386537611365,69.36537023765018,51.80096760204741,66.16373418568031,-0.6344923871383479,0.0502996679626498,0.2082378623428507,-1.233729661179196,117.72587721813008,-0.8782582938894286,2716.71,8.098358246311221e-05,-0.0076301413823962,1.233729661179196,-0.2082378623428507,-0.03191475639788795,-0.6075463467126709,-0.1857242298648735,31.81418285,24.69353662,65.94488667781945,65.3442178616071,86.53661780823984,84.419470653804,49.92431064831202,42.84519754595216,68.38172074010205,68.73131899057974,57.46467766300368,56.89175375450456,66.68150305213376,67.4571864945194,3,4,-0.0076301413823962,11.828677472400733,88.17132252759927
2022-04-15,26.93663611,68.3475619426688,74.95938196303666,42.05414950371558,68.3512424869269,49.39273830962592,60.64825681856736,-0.5278433217110426,0.1565273108102505,0.3526162288712009,0.4594825003721381,127.49768431763307,0.6106329663094665,2696.06,-0.0076301413823962,-0.0010576572580989,-0.4594825003721381,-0.3526162288712009,-0.08262189567657942,-0.5866010498973069,-0.31532276973455226,30.33640193,31.81418285,66.74577843276923,65.94488667781945,80.88623765366268,86.53661780823984,54.642386537611365,49.92431064831202,69.36537023765018,68.38172074010205,51.80096760204741,57.46467766300368,66.16373418568031,66.68150305213376,4,4,-0.0010576572580989,28.289123326170152,71.71087667382984
2022-04-18,27.01672354,66.14510961655688,75.35919425188493,65.18779825712649,66.32859151796642,52.45047402957446,62.63107565753991,-0.937665338838041,0.084731188801119,0.2311201863826739,-0.3347607176252123,102.1929935459248,-0.2326291840185507,2693.21,-0.0010576572580989,0.0094899180447498,0.3347607176252123,-0.2311201863826739,-0.07944949885735128,-0.6067023471473825,-0.35464166673478403,26.93663611,30.33640193,68.3475619426688,66.74577843276923,74.95938196303666,80.88623765366268,42.05414950371558,54.642386537611365,68.3512424869269,69.36537023765018,49.39273830962592,51.80096760204741,60.64825681856736,66.16373418568031,0,4,0.0094899180447498,22.421927213046963,77.57807278695304
2022-04-19,31.15737413,68.74800782014371,71.21389484414898,59.617231017500195,67.53907989480962,51.46508223014439,60.486611323990495,-0.1967028038795707,0.0862348671344174,0.2430597210070424,-0.9618128993201916,89.12207391044457,-0.0336939591451008,2718.89,0.0094899180447498,-7.356213613007867e-05,0.9618128993201916,-0.2430597210070424,-0.016962640157522142,-0.48750976883786035,-0.5627358831387533,27.01672354,26.93663611,66.14510961655688,68.3475619426688,75.35919425188493,74.95938196303666,65.18779825712649,42.05414950371558,66.32859151796642,68.3512424869269,52.45047402957446,49.39273830962592,62.63107565753991,60.64825681856736,1,4,-7.356213613007867e-05,26.955571303750588,73.04442869624941
2022-04-20,31.60684123,68.94823075888115,72.88721109001537,58.32312097520559,67.04461617010536,49.247449983033256,60.05441662116084,-0.5883737779728139,0.1270859492934132,0.285277840689107,0.0632147515219802,114.92098153048543,0.097410141351551,2718.69,-7.356213613007867e-05,0.0034955698447722,-0.0632147515219802,-0.285277840689107,-0.07477404011302698,-0.5770155259079633,-0.40152120524609636,31.15737413,27.01672354,68.74800782014371,66.14510961655688,71.21389484414898,75.35919425188493,59.617231017500195,65.18779825712649,67.53907989480962,66.32859151796642,51.46508223014439,52.45047402957446,60.486611323990495,62.63107565753991,2,4,0.0034955698447722,30.791299210169043,69.20870078983096
2022-04-21,33.45326968,67.54667018771902,67.05080948950288,51.94244536405607,67.60067335031447,50.96602395225103,55.98988627628714,-0.8603659210775805,0.1280803489705427,0.2652666596276073,0.4377208740820008,56.49538457875759,-0.1682083683442526,2728.21,0.0034955698447722,-0.0086510188118849,-0.4377208740820008,-0.2652666596276073,-0.11019596741397891,-0.6221902326958098,-0.06723109819385693,31.60684123,31.15737413,68.94823075888115,68.74800782014371,72.88721109001537,71.21389484414898,58.32312097520559,59.617231017500195,67.04461617010536,67.53907989480962,49.247449983033256,51.46508223014439,60.05441662116084,60.486611323990495,3,4,-0.0086510188118849,22.09024235822785,77.90975764177215
2022-04-22,30.06836101,68.74800782014371,63.80556246396487,50.19279623167198,67.63145203132804,48.78681102369155,59.41993109028991,-0.5607785123216785,0.0960112858343715,0.2367470850570593,-0.551061761594582,109.2784817853544,-0.2204292379613434,2704.71,-0.0086510188118849,-0.0177481047362455,0.551061761594582,-0.2367470850570593,-0.0538410660362903,-0.6287772708179369,-0.26933995058720095,33.45326968,31.60684123,67.54667018771902,68.94823075888115,67.05080948950288,72.88721109001537,51.94244536405607,58.32312097520559,67.60067335031447,67.04461617010536,50.96602395225103,49.247449983033256,55.98988627628714,60.05441662116084,4,4,-0.0177481047362455,17.999140219238043,82.00085978076196
2022-04-25,24.0177531,62.54109671928284,58.58113598949419,38.86214851551712,64.22559978572609,39.79062218898726,61.212460716191146,-0.900985245367375,0.0681443689453887,0.2052814606776917,-0.7689358493989222,136.60881050183065,-0.9693061063018258,2657.13,-0.0177481047362455,0.0041987202652098,0.7689358493989222,-0.2052814606776917,-0.061397070974665964,-0.6214412521238037,-0.35617497694194294,30.06836101,33.45326968,68.74800782014371,67.54667018771902,63.80556246396487,67.05080948950288,50.19279623167198,51.94244536405607,67.63145203132804,67.60067335031447,48.78681102369155,50.96602395225103,59.41993109028991,55.98988627628714,0,4,0.0041987202652098,10.519489118163888,89.48051088183611
2022-04-26,26.13244747,64.34310316791986,58.03905005964885,52.44169379223479,60.57072394866323,40.818467027071975,63.58550877534053,-0.2877890298367228,0.113607906364811,0.2870801066890181,-0.5738152145185191,60.98212561564751,0.0781064078024083,2668.31,0.0041987202652098,-0.0110225200601323,0.5738152145185191,-0.2870801066890181,-0.032695109154510196,-0.639658497315234,-0.2785754399816084,24.0177531,30.06836101,62.54109671928284,68.74800782014371,58.58113598949419,63.80556246396487,38.86214851551712,50.19279623167198,64.22559978572609,67.63145203132804,39.79062218898726,48.78681102369155,61.212460716191146,59.41993109028991,1,4,-0.0110225200601323,38.36428891241137,61.63571108758863
2022-04-27,21.89587856,58.73686088327135,53.952867448455166,54.31847181529286,52.768726174548306,38.04231469974965,64.76809972435599,-0.6762301054362272,0.0793651986586443,0.2388232257714639,-0.7101214401856643,147.60082293714146,-0.8843304303802977,2639.06,-0.0110225200601323,0.0107151622107171,0.7101214401856643,-0.2388232257714639,-0.05366913665690216,-0.6572297628079168,-0.4332426783231373,26.13244747,24.0177531,64.34310316791986,62.54109671928284,58.03905005964885,58.58113598949419,52.44169379223479,38.86214851551712,60.57072394866323,64.22559978572609,40.818467027071975,39.79062218898726,63.58550877534053,61.212460716191146,2,4,0.0107151622107171,38.314583624279464,61.685416375720536
2022-04-28,28.1381575,61.54351797153357,47.7526250524554,53.8505978398463,46.488884986015755,39.13032511025545,69.45457806147786,-0.7762187277530944,0.1575372493973929,0.3029519276228714,0.87912029470079,112.2026786002843,0.4172983723528791,2667.49,0.0107151622107171,0.0102788017063009,-0.87912029470079,-0.3029519276228714,-0.12228336330096624,-0.6404003241430196,-0.34496279419937953,21.89587856,26.13244747,58.73686088327135,64.34310316791986,53.952867448455166,58.03905005964885,54.31847181529286,52.44169379223479,52.768726174548306,60.57072394866323,38.04231469974965,40.818467027071975,64.76809972435599,63.58550877534053,3,4,0.0102788017063009,46.29286566688382,53.70713433311618
2022-04-29,33.95243788,65.74355875597638,50.7703503263528,60.559822646046015,44.50311672581662,44.77916060742318,66.13157709674958,-0.6719390953078233,0.0660583940996045,0.1779757360430134,-0.990381547448452,78.28674856596952,0.2343660508885481,2695.05,0.0102788017063009,-0.0028239684350044,0.990381547448452,-0.1779757360430134,-0.044387217568775894,-0.6626324407402485,-0.4328267513701535,28.1381575,21.89587856,61.54351797153357,58.73686088327135,47.7526250524554,53.952867448455166,53.8505978398463,54.31847181529286,46.488884986015755,52.768726174548306,39.13032511025545,38.04231469974965,69.45457806147786,64.76809972435599,4,4,-0.0028239684350044,34.26682889454016,65.73317110545983
2022-05-02,33.13068535,65.74355875597638,52.34421601741283,22.777377601038236,45.43518908189609,43.4817500798504,61.64418927351524,-0.4671337789598188,0.1779551058053576,0.336524794936568,0.6149697561927469,92.84720970781024,0.1634929448007776,2687.45,-0.0028239684350044,-0.0026043670445066,-0.6149697561927469,-0.336524794936568,-0.08312884106005107,-0.5758621474587373,-0.15604563025181964,33.95243788,28.1381575,65.74355875597638,61.54351797153357,50.7703503263528,47.7526250524554,60.559822646046015,53.8505978398463,44.50311672581662,46.488884986015755,44.77916060742318,39.13032511025545,66.13157709674958,69.45457806147786,0,5,-0.0026043670445066,33.58441914944931,66.4155808505507
2022-05-03,32.66628913,65.94356069809271,47.30164430801664,49.1820902325818,44.90949653094288,42.75555904240009,62.82501697222489,-0.7863825900139074,0.1446227424337248,0.3126503854269101,0.5787051691536782,147.7275243421282,0.5790226684887658,2680.46,-0.0026043670445066,-0.0010787547961692,-0.5787051691536782,-0.3126503854269101,-0.11372880676994675,-0.6755808594941742,0.07445844648261982,33.13068535,33.95243788,65.74355875597638,65.74355875597638,52.34421601741283,50.7703503263528,22.777377601038236,60.559822646046015,45.43518908189609,44.50311672581662,43.4817500798504,44.77916060742318,61.64418927351524,66.13157709674958,1,5,-0.0010787547961692,49.44071106602911,50.55928893397089
2022-05-04,34.01390703,63.94354127692947,47.00826449212522,41.64605893663402,48.94444195223046,45.77411518725947,60.232492610672246,-0.2312340377804048,0.0492858598831485,0.1991324412377358,-1.567241551661113,87.53369426819725,-0.0190365933045105,2677.57,-0.0010787547961692,-0.0124238738389621,1.567241551661113,-0.1991324412377358,-0.011396568386259697,-0.5865816459630098,-0.09696557581246994,32.66628913,33.13068535,65.94356069809271,65.74355875597638,47.30164430801664,52.34421601741283,49.1820902325818,22.777377601038236,44.90949653094288,45.43518908189609,42.75555904240009,43.4817500798504,62.82501697222489,61.64418927351524,2,5,-0.0124238738389621,30.43527349770689,69.56472650229311
